
Embedding length is 200.

Loading embeddings...
Done.
 Embedding vocabulary: 37808.

Epoch: [1][470/539]	Batch Time 0.064 (0.061)	Data Load Time 0.001 (0.003)	Loss 0.7860 (0.8265)	Accuracy 0.668 (0.637)
Epoch: [1][480/539]	Batch Time 0.060 (0.061)	Data Load Time 0.001 (0.003)	Loss 0.8574 (0.8265)	Accuracy 0.590 (0.637)
Epoch: [1][490/539]	Batch Time 0.059 (0.061)	Data Load Time 0.001 (0.003)	Loss 0.7669 (0.8262)	Accuracy 0.664 (0.637)
Epoch: [1][500/539]	Batch Time 0.059 (0.061)	Data Load Time 0.001 (0.003)	Loss 0.8106 (0.8259)	Accuracy 0.680 (0.637)
Epoch: [1][510/539]	Batch Time 0.072 (0.061)	Data Load Time 0.002 (0.003)	Loss 0.8621 (0.8258)	Accuracy 0.578 (0.638)
Epoch: [1][520/539]	Batch Time 0.060 (0.061)	Data Load Time 0.001 (0.003)	Loss 0.8468 (0.8260)	Accuracy 0.602 (0.637)
Epoch: [1][530/539]	Batch Time 0.061 (0.061)	Data Load Time 0.000 (0.003)	Loss 0.8297 (0.8258)	Accuracy 0.625 (0.637)

DECAYING learning rate.
The new learning rate is 0.000250

epoch 1 val acc: 0.6076989995650283
Epoch: [2][0/539]	Batch Time 0.963 (0.963)	Data Load Time 0.896 (0.896)	Loss 0.7642 (0.7642)	Accuracy 0.668 (0.668)
Epoch: [2][10/539]	Batch Time 0.057 (0.138)	Data Load Time 0.001 (0.082)	Loss 0.7842 (0.7653)	Accuracy 0.633 (0.663)
Epoch: [2][20/539]	Batch Time 0.065 (0.100)	Data Load Time 0.002 (0.044)	Loss 0.7571 (0.7614)	Accuracy 0.633 (0.666)
Epoch: [2][30/539]	Batch Time 0.063 (0.088)	Data Load Time 0.001 (0.030)	Loss 0.7782 (0.7506)	Accuracy 0.688 (0.676)
Epoch: [2][40/539]	Batch Time 0.062 (0.082)	Data Load Time 0.001 (0.023)	Loss 0.8611 (0.7527)	Accuracy 0.586 (0.672)
